fecha,grupo_edad,ccaa_iso,num_casos,num_def,num_hosp,num_uci
2020-02-07,30-39,IB,0,0,0,0
2020-02-07,30-39,MC,0,0,0,0
2020-02-07,30-39,MD,0,0,0,0
2020-02-07,30-39,PV,0,0,0,0
2020-02-07,30-39,RI,0,0,0,0
2020-02-07,30-39,VC,0,0,0,0
2020-02-07,40-49,AN,0,0,1,0
2020-02-07,40-49,AR,0,0,0,0
2020-02-07,40-49,AS,0,0,0,0
2020-02-07,40-49,CB,0,0,0,0
2020-02-07,40-49,CL,0,0,0,0
2020-02-07,40-49,CM,0,0,0,0
2020-02-07,40-49,CN,0,0,0,0
2020-02-07,40-49,CT,0,0,0,0
2020-02-07,40-49,EX,0,0,0,0
2020-02-07,40-49,GA,0,0,0,0
2020-02-07,40-49,IB,0,0,0,0
2020-02-07,40-49,MC,0,0,0,0
2020-02-07,40-49,MD,0,0,1,0
2020-02-07,40-49,PV,0,0,0,0
2020-02-07,40-49,RI,0,0,0,0
2020-02-07,40-49,VC,0,0,0,0
2020-02-07,50-59,AN,0,0,0,0
2020-02-07,50-59,AR,0,0,0,0
2020-02-07,50-59,AS,0,0,0,0
2020-02-07,50-59,CB,0,0,0,0
2020-02-07,50-59,CL,0,0,0,0
2020-02-07,50-59,CM,0,0,0,0
2020-02-07,50-59,CN,0,0,0,0
2020-02-07,50-59,CT,0,0,0,0
2020-02-07,50-59,EX,0,0,0,0
2020-02-07,50-59,GA,0,0,1,0
2020-02-07,50-59,IB,0,0,0,0
2020-02-07,50-59,MC,0,0,0,0
2020-02-07,50-59,MD,0,0,0,0
2020-02-07,50-59,PV,0,0,0,0
2020-02-07,50-59,RI,0,0,0,0
2020-02-07,50-59,VC,0,0,0,0
2020-02-07,60-69,AN,0,0,0,0
2020-02-07,60-69,AR,0,0,0,0
2020-02-07,60-69,AS,0,0,0,0
2020-02-07,60-69,CB,0,0,0,0
2020-02-07,60-69,CL,0,0,0,0
2020-02-07,60-69,CM,0,0,0,0
2020-02-07,60-69,CN,0,0,0,0
2020-02-07,60-69,CT,0,0,0,0
2020-02-07,60-69,EX,0,0,0,0
2020-02-07,60-69,GA,0,0,0,0
2020-02-07,60-69,IB,0,0,0,0
2020-02-07,60-69,MC,0,0,0,0
2020-02-07,60-69,MD,0,0,2,1
2020-02-07,60-69,PV,0,0,2,0
2020-02-07,60-69,RI,0,0,0,0
2020-02-07,60-69,VC,0,0,0,0
2020-02-07,70-79,AN,0,0,0,0
2020-02-07,70-79,AR,0,0,0,0
2020-02-07,70-79,AS,0,0,0,0
2020-02-07,70-79,CB,0,0,0,0
2020-02-07,70-79,CL,0,0,1,0
2020-02-07,70-79,CM,0,0,0,0
2020-02-07,70-79,CN,0,0,0,0
2020-02-07,70-79,CT,0,0,0,0
2020-02-07,70-79,EX,0,0,0,0
2020-02-07,70-79,GA,0,0,0,1
2020-02-07,70-79,IB,0,0,0,0
2020-02-07,70-79,MC,0,0,0,0
2020-02-07,70-79,MD,0,0,0,0
2020-02-07,70-79,PV,0,0,1,1
2020-02-07,70-79,RI,0,0,0,0
2020-02-07,70-79,VC,0,0,1,0
2020-02-07,80+,AN,0,0,1,0
2020-02-07,80+,AR,0,0,0,0
2020-02-07,80+,AS,0,0,0,0
2020-02-07,80+,CB,0,0,0,0
2020-02-07,80+,CL,0,0,0,0
2020-02-07,80+,CM,0,0,0,0
2020-02-07,80+,CN,0,0,0,0
2020-02-07,80+,CT,0,0,4,0
2020-02-07,80+,EX,0,0,0,0
2020-02-07,80+,GA,0,0,0,0
2020-02-07,80+,IB,0,0,0,0
2020-02-07,80+,MC,0,0,0,0
2020-02-07,80+,MD,0,0,2,0
2020-02-07,80+,PV,0,0,0,0
2020-02-07,80+,RI,0,0,0,0
2020-02-07,80+,VC,0,0,1,0
2020-02-07,NC,AN,0,0,0,0
2020-02-07,NC,AR,0,0,0,0
2020-02-07,NC,AS,0,0,0,0
2020-02-07,NC,CB,0,0,0,0
2020-02-07,NC,CL,0,0,0,0
2020-02-07,NC,CM,0,0,0,0
2020-02-07,NC,CN,0,0,0,0
2020-02-07,NC,CT,0,0,0,0
2020-02-07,NC,EX,0,0,0,0
2020-02-07,NC,GA,0,0,0,0
2020-02-07,NC,IB,0,0,0,0
2020-02-07,NC,MC,0,0,0,0
2020-02-07,NC,MD,0,0,0,0
2020-02-07,NC,PV,0,0,0,0
2020-02-07,NC,RI,0,0,0,0
2020-02-07,NC,VC,0,0,0,0
2020-02-08,0-9,AN,0,0,0,0
2020-02-08,0-9,AR,0,0,0,0
2020-02-08,0-9,AS,0,0,0,0
2020-02-08,0-9,CB,0,0,0,0
2020-02-08,0-9,CL,0,0,0,0
2020-02-08,0-9,CM,0,0,0,0
2020-02-08,0-9,CN,0,0,0,0
2020-02-08,0-9,CT,0,0,0,0
2020-02-08,0-9,EX,0,0,0,0
2020-02-08,0-9,GA,0,0,0,0
2020-02-08,0-9,IB,0,0,0,0
2020-02-08,0-9,MC,0,0,0,0
2020-02-08,0-9,MD,0,0,0,0
2020-02-08,0-9,PV,0,0,0,0
2020-02-08,0-9,RI,0,0,0,0
2020-02-08,0-9,VC,0,0,0,0
2020-02-08,10-19,AN,0,0,0,0
2020-02-08,10-19,AR,0,0,0,0
2020-02-08,10-19,AS,0,0,0,0
2020-02-08,10-19,CB,0,0,0,0
2020-02-08,10-19,CL,0,0,0,0
2020-02-08,10-19,CM,0,0,0,0
2020-02-08,10-19,CN,0,0,0,0
2020-02-08,10-19,CT,0,0,0,0
2020-02-08,10-19,EX,0,0,0,0
2020-02-08,10-19,GA,0,0,0,0
2020-02-08,10-19,IB,0,0,0,0
2020-02-08,10-19,MC,0,0,0,0
2020-02-08,10-19,MD,0,0,0,0
2020-02-08,10-19,PV,0,0,0,0
2020-02-08,10-19,RI,0,0,0,0
2020-02-08,10-19,VC,0,0,0,0
2020-02-08,20-29,AN,0,0,0,0
2020-02-08,20-29,AR,0,0,0,0
2020-02-08,20-29,AS,0,0,0,0
2020-02-08,20-29,CB,0,0,0,0
2020-02-08,20-29,CL,0,0,0,0
2020-02-08,20-29,CM,0,0,0,0
2020-02-08,20-29,CN,0,0,0,0
2020-02-08,20-29,CT,0,0,0,0
2020-02-08,20-29,EX,0,0,0,0
2020-02-08,20-29,GA,0,0,0,0
2020-02-08,20-29,IB,0,0,0,0
2020-02-08,20-29,MC,0,0,0,0
2020-02-08,20-29,MD,0,0,0,0
2020-02-08,20-29,PV,0,0,0,0
2020-02-08,20-29,RI,0,0,0,0
2020-02-08,20-29,VC,0,0,0,0
2020-02-08,30-39,AN,0,0,0,0
2020-02-08,30-39,AR,0,0,0,0
2020-02-08,30-39,AS,0,0,0,0
2020-02-08,30-39,CB,0,0,0,0
2020-02-08,30-39,CL,0,0,0,0
2020-02-08,30-39,CM,0,0,0,0
2020-02-08,30-39,CN,0,0,0,0
2020-02-08,30-39,CT,0,0,0,0
2020-02-08,30-39,EX,0,0,0,0
2020-02-08,30-39,GA,0,0,0,0
2020-02-08,30-39,IB,0,0,0,0
2020-02-08,30-39,MC,0,0,0,0
2020-02-08,30-39,MD,0,0,0,0
2020-02-08,30-39,PV,0,0,0,0
2020-02-08,30-39,RI,0,0,0,0
2020-02-08,30-39,VC,0,0,0,0
2020-02-08,40-49,AN,0,0,0,0
2020-02-08,40-49,AR,0,0,0,0
2020-02-08,40-49,AS,0,0,0,0
2020-02-08,40-49,CB,0,0,0,0
2020-02-08,40-49,CL,0,0,0,0
2020-02-08,40-49,CM,0,0,0,0
2020-02-08,40-49,CN,0,0,0,0
2020-02-08,40-49,CT,0,0,0,0
2020-02-08,40-49,EX,0,0,0,0
2020-02-08,40-49,GA,0,0,0,0
2020-02-08,40-49,IB,0,0,0,0
2020-02-08,40-49,MC,0,0,0,0
2020-02-08,40-49,MD,0,0,0,0
2020-02-08,40-49,PV,0,0,0,0
2020-02-08,40-49,RI,0,0,0,0
2020-02-08,40-49,VC,0,0,0,0
2020-02-08,50-59,AN,0,0,0,0
2020-02-08,50-59,AR,0,0,0,0
2020-02-08,50-59,AS,0,0,0,0
2020-02-08,50-59,CB,0,0,0,0
2020-02-08,50-59,CL,0,0,0,0
2020-02-08,50-59,CM,0,0,0,0
2020-02-08,50-59,CN,0,0,0,0
2020-02-08,50-59,CT,0,0,0,0
2020-02-08,50-59,EX,0,0,0,0
2020-02-08,50-59,GA,0,0,0,0
2020-02-08,50-59,IB,0,0,0,0
2020-02-08,50-59,MC,0,0,0,0
2020-02-08,50-59,MD,0,0,1,0
2020-02-08,50-59,PV,0,0,0,0
2020-02-08,50-59,RI,0,0,0,0
2020-02-08,50-59,VC,0,0,0,0
2020-02-08,60-69,AN,0,0,0,0
2020-02-08,60-69,AR,0,0,0,0
2020-02-08,60-69,AS,0,0,0,0
2020-02-08,60-69,CB,0,0,0,0
2020-02-08,60-69,CL,0,0,0,0
2020-02-08,60-69,CM,0,0,0,0
2020-02-08,60-69,CN,0,0,0,0
2020-02-08,60-69,CT,0,0,1,0
2020-02-08,60-69,EX,0,0,0,0
2020-02-08,60-69,GA,0,0,0,0
2020-02-08,60-69,IB,0,0,0,0
2020-02-08,60-69,MC,0,0,0,0
2020-02-08,60-69,MD,0,0,2,0
2020-02-08,60-69,PV,0,0,0,0
2020-02-08,60-69,RI,0,0,0,0
2020-02-08,60-69,VC,0,0,0,0
2020-02-08,70-79,AN,0,0,0,0
2020-02-08,70-79,AR,0,0,0,0
2020-02-08,70-79,AS,0,0,0,0
2020-02-08,70-79,CB,0,0,0,0
2020-02-08,70-79,CL,0,0,0,0
2020-02-08,70-79,CM,0,0,0,0
2020-02-08,70-79,CN,0,0,0,0
2020-02-08,70-79,CT,0,0,1,0
2020-02-08,70-79,EX,0,0,0,0
2020-02-08,70-79,GA,0,0,0,0
2020-02-08,70-79,IB,0,0,0,0
2020-02-08,70-79,MC,0,0,0,0
2020-02-08,70-79,MD,0,0,0,0
2020-02-08,70-79,PV,0,0,1,0
2020-02-08,70-79,RI,0,0,0,0
2020-02-08,70-79,VC,0,0,0,0
2020-02-08,80+,AN,0,0,0,0
2020-02-08,80+,AR,0,0,0,0
2020-02-08,80+,AS,0,0,0,0
2020-02-08,80+,CB,0,0,0,0
2020-02-08,80+,CL,0,0,0,0
2020-02-08,80+,CM,0,0,0,0
2020-02-08,80+,CN,0,0,0,0
2020-02-08,80+,CT,0,0,0,0
2020-02-08,80+,EX,0,0,0,0
2020-02-08,80+,GA,0,0,0,0
2020-02-08,80+,IB,0,0,0,0
2020-02-08,80+,MC,0,0,0,0
2020-02-08,80+,MD,0,0,0,0
2020-02-08,80+,PV,0,0,0,0
2020-02-08,80+,RI,0,0,0,0
2020-02-08,80+,VC,0,0,0,0
2020-02-08,NC,AN,0,0,0,0
2020-02-08,NC,AR,0,0,0,0
2020-02-08,NC,AS,0,0,0,0
2020-02-08,NC,CB,0,0,0,0
2020-02-08,NC,CL,0,0,0,0
2020-02-08,NC,CM,0,0,0,0
2020-02-08,NC,CN,0,0,0,0
2020-02-08,NC,CT,0,0,0,0
2020-02-08,NC,EX,0,0,0,0
2020-02-08,NC,GA,0,0,0,0
2020-02-08,NC,IB,0,0,0,0
2020-02-08,NC,MC,0,0,0,0
2020-02-08,NC,MD,0,0,0,0
2020-02-08,NC,PV,0,0,0,0
2020-02-08,NC,RI,0,0,0,0
2020-02-08,NC,VC,0,0,0,0
2020-02-09,0-9,AN,0,0,0,0
2020-02-09,0-9,AR,0,0,0,0
2020-02-09,0-9,AS,0,0,0,0
2020-02-09,0-9,CB,0,0,0,0
2020-02-09,0-9,CL,0,0,0,0
2020-02-09,0-9,CM,0,0,0,0
2020-02-09,0-9,CN,0,0,0,0
2020-02-09,0-9,CT,0,0,0,0
2020-02-09,0-9,EX,0,0,0,0
2020-02-09,0-9,GA,0,0,0,0
2020-02-09,0-9,IB,0,0,0,0
2020-02-09,0-9,MC,0,0,0,0
2020-02-09,0-9,MD,0,0,0,0
2020-02-09,0-9,PV,0,0,0,0
2020-02-09,0-9,RI,0,0,0,0
2020-02-09,0-9,VC,0,0,0,0
2020-02-09,10-19,AN,0,0,0,0
2020-02-09,10-19,AR,0,0,0,0
2020-02-09,10-19,AS,0,0,0,0
2020-02-09,10-19,CB,0,0,0,0
2020-02-09,10-19,CL,0,0,0,0
2020-02-09,10-19,CM,0,0,0,0
2020-02-09,10-19,CN,0,0,0,0
2020-02-09,10-19,CT,0,0,0,0
2020-02-09,10-19,EX,0,0,0,0
2020-02-09,10-19,GA,0,0,0,0
2020-02-09,10-19,IB,0,0,0,0
2020-02-09,10-19,MC,0,0,0,0
2020-02-09,10-19,MD,0,0,0,0
2020-02-09,10-19,PV,0,0,0,0
2020-02-09,10-19,RI,0,0,0,0
2020-02-09,10-19,VC,0,0,0,0
2020-02-09,20-29,AN,0,0,0,0
2020-02-09,20-29,AR,0,0,0,0
2020-02-09,20-29,AS,0,0,0,0
2020-02-09,20-29,CB,0,0,0,0
2020-02-09,20-29,CL,0,0,0,0
2020-02-09,20-29,CM,0,0,0,0
2020-02-09,20-29,CN,0,0,0,0
2020-02-09,20-29,CT,0,0,0,0
2020-02-09,20-29,EX,0,0,0,0
2020-02-09,20-29,GA,0,0,0,0
2020-02-09,20-29,IB,0,0,0,0
2020-02-09,20-29,MC,0,0,0,0
2020-02-09,20-29,MD,0,0,0,0
2020-02-09,20-29,PV,0,0,0,0
2020-02-09,20-29,RI,0,0,0,0
2020-02-09,20-29,VC,0,0,0,0
2020-02-09,30-39,AN,0,0,0,0
2020-02-09,30-39,AR,0,0,0,0
2020-02-09,30-39,AS,0,0,0,0
2020-02-09,30-39,CB,0,0,0,0
2020-02-09,30-39,CL,0,0,0,0
2020-02-09,30-39,CM,0,0,0,0
2020-02-09,30-39,CN,0,0,0,0
2020-02-09,30-39,CT,0,0,0,0
2020-02-09,30-39,EX,0,0,0,0
2020-02-09,30-39,GA,0,0,0,0
2020-02-09,30-39,IB,0,0,0,0
2020-02-09,30-39,MC,0,0,0,0
2020-02-09,30-39,MD,0,0,0,0
2020-02-09,30-39,PV,0,0,0,0
2020-02-09,30-39,RI,0,0,0,0
2020-02-09,30-39,VC,0,0,0,0
2020-02-09,40-49,AN,0,0,0,0
2020-02-09,40-49,AR,0,0,0,0
2020-02-09,40-49,AS,0,0,0,0
2020-02-09,40-49,CB,0,0,0,0
2020-02-09,40-49,CL,0,0,0,0
2020-02-09,40-49,CM,0,0,0,0
2020-02-09,40-49,CN,0,0,0,0
2020-02-09,40-49,CT,0,0,0,0
2020-02-09,40-49,EX,0,0,0,0
2020-02-09,40-49,GA,0,0,0,0
2020-02-09,40-49,IB,1,0,1,0
2020-02-09,40-49,MC,0,0,0,0
2020-02-09,40-49,MD,0,0,0,0
2020-02-09,40-49,PV,0,0,0,0
2020-02-09,40-49,RI,0,0,0,0
2020-02-09,40-49,VC,0,0,0,0
2020-02-09,50-59,AN,0,0,0,0
2020-02-09,50-59,AR,0,0,0,0
2020-02-09,50-59,AS,0,0,0,0
2020-02-09,50-59,CB,0,0,0,0
2020-02-09,50-59,CL,0,0,0,0
2020-02-09,50-59,CM,0,0,0,0
2020-02-09,50-59,CN,0,0,0,0
2020-02-09,50-59,CT,0,0,0,0
2020-02-09,50-59,EX,0,0,0,0
2020-02-09,50-59,GA,0,0,0,0
2020-02-09,50-59,IB,0,0,0,0
2020-02-09,50-59,MC,0,0,0,0
2020-02-09,50-59,MD,0,0,0,0
2020-02-09,50-59,PV,0,0,0,0
2020-02-09,50-59,RI,0,0,0,0
2020-02-09,50-59,VC,0,0,0,0
2020-02-09,60-69,AN,0,0,0,0
2020-02-09,60-69,AR,0,0,0,0
2020-02-09,60-69,AS,0,0,0,0
2020-02-09,60-69,CB,0,0,0,0
2020-02-09,60-69,CL,0,0,0,0
2020-02-09,60-69,CM,0,0,0,0
2020-02-09,60-69,CN,0,0,0,0
2020-02-09,60-69,CT,0,0,0,0
2020-02-09,60-69,EX,0,0,0,0
2020-02-09,60-69,GA,0,0,0,0
2020-02-09,60-69,IB,0,0,0,0
2020-02-09,60-69,MC,0,0,0,0
2020-02-09,60-69,MD,0,0,0,0
2020-02-09,60-69,PV,0,0,0,0
2020-02-09,60-69,RI,0,0,0,0
2020-02-09,60-69,VC,0,0,0,0
2020-02-09,70-79,AN,0,0,1,0
2020-02-09,70-79,AR,0,0,0,0
2020-02-09,70-79,AS,0,0,0,0
2020-02-09,70-79,CB,0,0,0,0
2020-02-09,70-79,CL,0,0,0,0
2020-02-09,70-79,CM,0,0,0,0
2020-02-09,70-79,CN,0,0,0,0
2020-02-09,70-79,CT,0,0,1,0
2020-02-09,70-79,EX,0,0,0,0
2020-02-09,70-79,GA,0,0,0,0
2020-02-09,70-79,IB,0,0,0,0
2020-02-09,70-79,MC,0,0,0,0
2020-02-09,70-79,MD,0,0,1,0
2020-02-09,70-79,PV,0,0,0,0
2020-02-09,70-79,RI,0,0,0,0
2020-02-09,70-79,VC,0,0,0,0
2020-02-09,80+,AN,0,0,0,0
2020-02-09,80+,AR,0,0,0,0
2020-02-09,80+,AS,0,0,0,0
2020-02-09,80+,CB,0,0,0,0
2020-02-09,80+,CL,0,0,0,0
2020-02-09,80+,CM,0,0,0,0
2020-02-09,80+,CN,0,0,0,0
2020-02-09,80+,CT,0,0,1,0
2020-02-09,80+,EX,0,0,0,0
2020-02-09,80+,GA,0,0,0,0
2020-02-09,80+,IB,0,0,0,0
2020-02-09,80+,MC,0,0,0,0
2020-02-09,80+,MD,0,0,2,0
2020-02-09,80+,PV,0,0,0,0
2020-02-09,80+,RI,0,0,0,0
2020-02-09,80+,VC,0,0,0,0
2020-02-09,NC,AN,0,0,0,0
2020-02-09,NC,AR,0,0,0,0
2020-02-09,NC,AS,0,0,0,0
2020-02-09,NC,CB,0,0,0,0
2020-02-09,NC,CL,0,0,0,0
2020-02-09,NC,CM,0,0,0,0
2020-02-09,NC,CN,0,0,0,0
2020-02-09,NC,CT,0,0,0,0
2020-02-09,NC,EX,0,0,0,0
2020-02-09,NC,GA,0,0,0,0
2020-02-09,NC,IB,0,0,0,0
2020-02-09,NC,MC,0,0,0,0
2020-02-09,NC,MD,0,0,0,0
2020-02-09,NC,PV,0,0,0,0
2020-02-09,NC,RI,0,0,0,0
2020-02-09,NC,VC,0,0,0,0
2020-02-10,0-9,AN,0,0,0,0
2020-02-10,0-9,AR,0,0,0,0
2020-02-10,0-9,AS,0,0,0,0
2020-02-10,0-9,CB,0,0,0,0
2020-02-10,0-9,CL,0,0,0,0
2020-02-10,0-9,CM,0,0,0,0
2020-02-10,0-9,CN,0,0,0,0
2020-02-10,0-9,CT,0,0,0,0
2020-02-10,0-9,EX,0,0,0,0
2020-02-10,0-9,GA,0,0,0,0
2020-02-10,0-9,IB,0,0,0,0
2020-02-10,0-9,MC,0,0,0,0
2020-02-10,0-9,MD,0,0,0,0
2020-02-10,0-9,PV,0,0,0,0
2020-02-10,0-9,RI,0,0,0,0
2020-02-10,0-9,VC,0,0,0,0
2020-02-10,10-19,AN,0,0,0,0
2020-02-10,10-19,AR,0,0,0,0
2020-02-10,10-19,AS,0,0,0,0
2020-02-10,10-19,CB,0,0,0,0
2020-02-10,10-19,CL,0,0,0,0
2020-02-10,10-19,CM,0,0,0,0
2020-02-10,10-19,CN,0,0,0,0
2020-02-10,10-19,CT,0,0,0,0
2020-02-10,10-19,EX,0,0,0,0
2020-02-10,10-19,GA,0,0,0,0
2020-02-10,10-19,IB,0,0,0,0
2020-02-10,10-19,MC,0,0,0,0
2020-02-10,10-19,MD,0,0,0,0
2020-02-10,10-19,PV,0,0,0,0
2020-02-10,10-19,RI,0,0,0,0
2020-02-10,10-19,VC,0,0,0,0
2020-02-10,20-29,AN,0,0,0,0
2020-02-10,20-29,AR,0,0,0,0
2020-02-10,20-29,AS,0,0,0,0
2020-02-10,20-29,CB,0,0,0,0
2020-02-10,20-29,CL,0,0,0,0
2020-02-10,20-29,CM,0,0,0,0
2020-02-10,20-29,CN,0,0,0,0
2020-02-10,20-29,CT,0,0,0,0
2020-02-10,20-29,EX,0,0,0,0
2020-02-10,20-29,GA,0,0,0,0
2020-02-10,20-29,IB,0,0,0,0
2020-02-10,20-29,MC,0,0,0,0
2020-02-10,20-29,MD,0,0,0,0
2020-02-10,20-29,PV,0,0,0,0
2020-02-10,20-29,RI,0,0,0,0
2020-02-10,20-29,VC,0,0,0,0
2020-02-10,30-39,AN,0,0,0,0
2020-02-10,30-39,AR,0,0,0,0
2020-02-10,30-39,AS,0,0,0,0
2020-02-10,30-39,CB,0,0,0,0
2020-02-10,30-39,CL,0,0,0,0
2020-02-10,30-39,CM,0,0,0,0
2020-02-10,30-39,CN,0,0,0,0
2020-02-10,30-39,CT,0,0,0,0
2020-02-10,30-39,EX,0,0,0,0
2020-02-10,30-39,GA,0,0,0,0
2020-02-10,30-39,IB,0,0,0,0
2020-02-10,30-39,MC,0,0,0,0
2020-02-10,30-39,MD,0,0,0,0
2020-02-10,30-39,PV,0,0,0,0
2020-02-10,30-39,RI,0,0,0,0
2020-02-10,30-39,VC,0,0,0,0
2020-02-10,40-49,AN,0,0,1,0
2020-02-10,40-49,AR,0,0,0,0
2020-02-10,40-49,AS,0,0,0,0
2020-02-10,40-49,CB,0,0,0,0
2020-02-10,40-49,CL,0,0,0,0
2020-02-10,40-49,CM,0,0,0,0
2020-02-10,40-49,CN,0,0,0,0
2020-02-10,40-49,CT,0,0,0,0
2020-02-10,40-49,EX,0,0,0,0
2020-02-10,40-49,GA,0,0,0,0
2020-02-10,40-49,IB,0,0,0,0
2020-02-10,40-49,MC,0,0,0,0
2020-02-10,40-49,MD,0,0,0,0
2020-02-10,40-49,PV,0,0,0,0
2020-02-10,40-49,RI,0,0,0,0
2020-02-10,40-49,VC,0,0,0,0
2020-02-10,50-59,AN,0,0,0,0
2020-02-10,50-59,AR,0,0,0,0
2020-02-10,50-59,AS,0,0,0,0
2020-02-10,50-59,CB,0,0,0,0
2020-02-10,50-59,CL,0,0,0,0
2020-02-10,50-59,CM,0,0,0,0
2020-02-10,50-59,CN,0,0,0,0
2020-02-10,50-59,CT,0,0,0,0
2020-02-10,50-59,EX,0,0,0,0
2020-02-10,50-59,GA,0,0,0,0
2020-02-10,50-59,IB,0,0,0,0
2020-02-10,50-59,MC,0,0,0,0
2020-02-10,50-59,MD,0,0,0,0
2020-02-10,50-59,PV,0,0,0,0
2020-02-10,50-59,RI,0,0,0,0
2020-02-10,50-59,VC,0,0,0,0
2020-02-10,60-69,AN,0,0,0,0
2020-02-10,60-69,AR,0,0,0,0
2020-02-10,60-69,AS,0,0,1,0
2020-02-10,60-69,CB,0,0,0,0
2020-02-10,60-69,CL,0,0,0,0
2020-02-10,60-69,CM,0,0,0,0
2020-02-10,60-69,CN,0,0,0,0
2020-02-10,60-69,CT,0,0,1,0
2020-02-10,60-69,EX,0,0,0,0
2020-02-10,60-69,GA,0,0,0,0
2020-02-10,60-69,IB,0,0,0,0
2020-02-10,60-69,MC,0,0,0,0
2020-02-10,60-69,MD,0,0,4,1
2020-02-10,60-69,PV,0,0,0,0
2020-02-10,60-69,RI,0,0,0,0
2020-02-10,60-69,VC,0,0,0,0
2020-02-10,70-79,AN,0,0,0,0
2020-02-10,70-79,AR,0,0,1,0
2020-02-10,70-79,AS,0,0,0,0
2020-02-10,70-79,CB,0,0,0,0
2020-02-10,70-79,CL,0,0,0,0
2020-02-10,70-79,CM,0,0,0,0
2020-02-10,70-79,CN,0,0,0,0
2020-02-10,70-79,CT,0,0,1,0
2020-02-10,70-79,EX,0,0,0,0
2020-02-10,70-79,GA,0,0,0,0
2020-02-10,70-79,IB,0,0,0,0
2020-02-10,70-79,MC,0,0,0,0
2020-02-10,70-79,MD,0,0,0,0
2020-02-10,70-79,PV,0,0,0,0
2020-02-10,70-79,RI,0,0,0,0
2020-02-10,70-79,VC,0,0,0,0
2020-02-10,80+,AN,0,0,0,0
2020-02-10,80+,AR,0,0,0,0
2020-02-10,80+,AS,0,0,0,0
2020-02-10,80+,CB,0,0,0,0
2020-02-10,80+,CL,0,0,1,0
2020-02-10,80+,CM,0,0,0,0
2020-02-10,80+,CN,0,0,0,0
2020-02-10,80+,CT,0,0,2,0
2020-02-10,80+,EX,0,0,0,0
2020-02-10,80+,GA,0,0,0,0
2020-02-10,80+,IB,0,0,0,0
2020-02-10,80+,MC,0,0,0,0
2020-02-10,80+,MD,0,0,2,0
2020-02-10,80+,PV,0,0,0,0
2020-02-10,80+,RI,0,0,0,0
2020-02-10,80+,VC,0,0,0,0
2020-02-10,NC,AN,0,0,0,0
2020-02-10,NC,AR,0,0,0,0
2020-02-10,NC,AS,0,0,0,0
2020-02-10,NC,CB,0,0,0,0
2020-02-10,NC,CL,0,0,0,0
2020-02-10,NC,CM,0,0,0,0
2020-02-10,NC,CN,0,0,0,0
2020-02-10,NC,CT,0,0,0,0
2020-02-10,NC,EX,0,0,0,0
2020-02-10,NC,GA,0,0,0,0
2020-02-10,NC,IB,0,0,0,0
2020-02-10,NC,MC,0,0,0,0
2020-02-10,NC,MD,0,0,0,0
2020-02-10,NC,PV,0,0,0,0
2020-02-10,NC,RI,0,0,0,0
2020-02-10,NC,VC,0,0,0,0
2020-02-11,0-9,AN,0,0,0,0
2020-02-11,0-9,AR,0,0,0,0
2020-02-11,0-9,AS,0,0,0,0
2020-02-11,0-9,CB,0,0,0,0
2020-02-11,0-9,CL,0,0,0,0
2020-02-11,0-9,CM,0,0,0,0
2020-02-11,0-9,CN,0,0,0,0
2020-02-11,0-9,CT,0,0,0,0
2020-02-11,0-9,EX,0,0,0,0
2020-02-11,0-9,GA,0,0,0,0
2020-02-11,0-9,IB,0,0,0,0
2020-02-11,0-9,MC,0,0,0,0
2020-02-11,0-9,MD,0,0,0,0
2020-02-11,0-9,PV,0,0,0,0
2020-02-11,0-9,RI,0,0,0,0
2020-02-11,0-9,VC,0,0,0,0
2020-02-11,10-19,AN,0,0,0,0
2020-02-11,10-19,AR,0,0,0,0
2020-02-11,10-19,AS,0,0,0,0
2020-02-11,10-19,CB,0,0,0,0
2020-02-11,10-19,CL,0,0,0,0
2020-02-11,10-19,CM,0,0,0,0
2020-02-11,10-19,CN,0,0,0,0
2020-02-11,10-19,CT,0,0,0,0
2020-02-11,10-19,EX,0,0,0,0
2020-02-11,10-19,GA,0,0,0,0
2020-02-11,10-19,IB,0,0,0,0
2020-02-11,10-19,MC,0,0,0,0
2020-02-11,10-19,MD,0,0,0,0
2020-02-11,10-19,PV,0,0,0,0
2020-02-11,10-19,RI,0,0,0,0
2020-02-11,10-19,VC,0,0,0,0
2020-02-11,20-29,AN,0,0,0,0
2020-02-11,20-29,AR,0,0,0,0
2020-02-11,20-29,AS,0,0,0,0
2020-02-11,20-29,CB,0,0,0,0
2020-02-11,20-29,CL,0,0,0,0
2020-02-11,20-29,CM,0,0,0,0
2020-02-11,20-29,CN,0,0,0,0
2020-02-11,20-29,CT,0,0,0,0
2020-02-11,20-29,EX,0,0,0,0
2020-02-11,20-29,GA,0,0,0,0
2020-02-11,20-29,IB,0,0,0,0
2020-02-11,20-29,MC,0,0,0,0
2020-02-11,20-29,MD,0,0,0,0
2020-02-11,20-29,PV,0,0,0,0
2020-02-11,20-29,RI,0,0,0,0
2020-02-11,20-29,VC,0,0,0,0
2020-02-11,30-39,AN,0,0,0,0
2020-02-11,30-39,AR,0,0,0,0
2020-02-11,30-39,AS,0,0,0,0
2020-02-11,30-39,CB,0,0,0,0
2020-02-11,30-39,CL,0,0,0,0
2020-02-11,30-39,CM,0,0,0,0
2020-02-11,30-39,CN,0,0,0,0
2020-02-11,30-39,CT,0,0,0,0
2020-02-11,30-39,EX,0,0,0,0
2020-02-11,30-39,GA,0,0,0,0
