ccaa,fecha,cases_under50,cases_50to59,cases_60to69,cases_70to79,cases_above80,deaths_under50,deaths_50to59,deaths_60to69,deaths_70to79,deaths_above80,hosp_under50,hosp_50to59,hosp_60to69,hosp_70to79,hosp_above80,uci_under50,uci_50to59,uci_60to69,uci_70to79,uci_above80
"Galicia","2020-09-25T00:00:00.000Z",138,37,17,19,8,0,0,0,0,2,4,1,7,3,6,0,1,2,0,2
"Ceuta","2020-09-25T00:00:00.000Z",4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canarias","2020-09-25T00:00:00.000Z",99,19,13,9,2,0,0,0,4,1,8,3,6,4,1,1,0,1,2,0
"Aragón","2020-09-25T00:00:00.000Z",263,58,35,27,22,0,0,1,1,4,6,6,6,6,13,0,0,3,0,0
"La Rioja","2020-09-25T00:00:00.000Z",64,18,11,8,8,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0
"Madrid","2020-09-25T00:00:00.000Z",4101,730,437,248,230,0,0,3,10,24,134,66,61,57,91,6,4,5,9,0
"Melilla","2020-09-25T00:00:00.000Z",28,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"Murcia","2020-09-25T00:00:00.000Z",336,50,23,13,7,0,0,0,1,1,17,8,3,7,11,2,0,2,0,0
"Navarra","2020-09-25T00:00:00.000Z",248,57,30,18,15,0,1,0,0,1,4,6,2,0,10,1,0,1,1,0
"no_ccaa","2020-09-25T00:00:00.000Z",37,6,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Asturias","2020-09-25T00:00:00.000Z",75,19,17,8,10,0,0,0,0,0,0,0,2,1,7,0,0,0,0,0
"Baleares","2020-09-25T00:00:00.000Z",111,18,12,11,17,0,0,1,1,3,0,2,0,2,6,0,0,0,1,0
"Cantabria","2020-09-25T00:00:00.000Z",37,5,8,1,1,0,0,0,0,0,0,3,3,0,1,0,0,0,2,1
"Com. Valenciana","2020-09-26T00:00:00.000Z",263,53,38,15,12,0,0,0,1,2,12,9,4,6,5,1,0,0,1,0
"Castilla-La Mancha","2020-09-26T00:00:00.000Z",474,92,59,38,42,0,0,1,0,5,3,3,10,4,5,0,0,1,0,0
"Andalucía","2020-09-26T00:00:00.000Z",856,166,111,84,92,0,2,0,3,9,13,13,10,16,24,1,0,2,1,0
"Castilla y León","2020-09-26T00:00:00.000Z",391,83,66,50,53,0,0,0,0,6,7,6,8,12,29,0,0,2,4,0
"Cataluña","2020-09-26T00:00:00.000Z",413,80,54,25,30,0,1,0,1,4,11,3,4,7,8,0,0,1,0,0
"Extremadura","2020-09-26T00:00:00.000Z",84,34,18,9,9,0,0,0,0,4,2,4,2,1,8,0,1,0,0,0
"País Vasco","2020-09-26T00:00:00.000Z",375,64,36,23,31,0,0,0,0,5,4,3,4,0,7,0,0,0,1,0
"Galicia","2020-09-26T00:00:00.000Z",134,25,24,13,15,0,0,1,0,1,3,2,1,4,4,0,1,0,0,0
"Ceuta","2020-09-26T00:00:00.000Z",5,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Canarias","2020-09-26T00:00:00.000Z",111,30,19,10,3,0,0,0,1,0,2,1,5,7,1,0,0,1,2,0
"Aragón","2020-09-26T00:00:00.000Z",162,39,34,20,18,1,0,1,3,10,6,3,3,9,10,0,1,0,1,1
"La Rioja","2020-09-26T00:00:00.000Z",38,9,10,7,5,0,0,0,0,1,0,1,2,2,3,0,1,0,0,0
"Madrid","2020-09-26T00:00:00.000Z",968,196,124,80,110,0,0,3,8,33,67,37,29,31,53,3,5,9,1,0
"Melilla","2020-09-26T00:00:00.000Z",15,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Murcia","2020-09-26T00:00:00.000Z",348,60,34,16,8,0,2,0,0,0,11,5,5,3,4,2,3,0,1,0
"Navarra","2020-09-26T00:00:00.000Z",259,58,24,12,10,0,1,0,0,1,5,0,2,2,5,1,0,0,0,0
"no_ccaa","2020-09-26T00:00:00.000Z",45,4,3,2,3,0,0,1,0,0,3,1,0,1,2,0,0,0,0,0
"Asturias","2020-09-26T00:00:00.000Z",55,17,17,14,8,0,0,0,1,0,1,0,3,3,0,0,0,1,0,0
"Baleares","2020-09-26T00:00:00.000Z",60,15,7,9,11,0,0,0,0,1,1,4,0,4,1,0,0,0,0,0
"Cantabria","2020-09-26T00:00:00.000Z",33,9,8,1,4,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0
"Com. Valenciana","2020-09-27T00:00:00.000Z",141,26,22,14,13,0,0,0,0,2,7,3,6,4,10,0,0,0,0,2
"Castilla-La Mancha","2020-09-27T00:00:00.000Z",238,57,24,23,16,0,0,0,5,5,6,6,3,5,7,0,1,1,3,0
"Andalucía","2020-09-27T00:00:00.000Z",460,97,75,43,30,0,1,1,5,14,14,3,7,12,16,1,1,5,1,0
"Castilla y León","2020-09-27T00:00:00.000Z",202,40,30,17,26,0,0,4,0,9,10,6,6,15,25,2,0,3,1,0
"Cataluña","2020-09-27T00:00:00.000Z",269,62,26,16,9,0,1,1,4,8,12,0,7,3,9,0,0,0,2,0
"Extremadura","2020-09-27T00:00:00.000Z",63,15,14,1,7,0,0,0,0,2,3,0,0,1,6,1,0,0,0,0
"País Vasco","2020-09-27T00:00:00.000Z",255,54,41,16,22,0,0,0,1,4,4,1,7,6,6,0,0,0,1,0
"Galicia","2020-09-27T00:00:00.000Z",93,24,20,17,12,0,0,1,1,3,2,4,6,0,4,0,0,2,0,0
"Ceuta","2020-09-27T00:00:00.000Z",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canarias","2020-09-27T00:00:00.000Z",111,18,15,5,3,0,1,0,0,2,4,1,2,1,0,0,1,1,0,0
"Aragón","2020-09-27T00:00:00.000Z",216,33,30,25,50,0,1,0,0,4,4,6,4,3,8,1,0,2,0,0
"La Rioja","2020-09-27T00:00:00.000Z",58,13,9,5,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
"Madrid","2020-09-27T00:00:00.000Z",590,154,92,56,71,1,1,4,4,22,90,41,34,34,72,7,4,5,4,0
"Melilla","2020-09-27T00:00:00.000Z",33,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Murcia","2020-09-27T00:00:00.000Z",276,39,26,12,10,0,0,0,1,1,8,3,1,3,4,2,2,1,0,0
"Navarra","2020-09-27T00:00:00.000Z",199,28,16,11,10,0,0,0,1,3,4,2,1,0,1,2,0,0,0,0
"no_ccaa","2020-09-27T00:00:00.000Z",28,2,1,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"Asturias","2020-09-27T00:00:00.000Z",36,10,8,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0
"Baleares","2020-09-27T00:00:00.000Z",31,10,5,4,9,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
"Cantabria","2020-09-27T00:00:00.000Z",13,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Com. Valenciana","2020-09-28T00:00:00.000Z",204,43,19,12,11,0,0,1,3,1,9,10,6,5,8,2,0,1,3,0
"Castilla-La Mancha","2020-09-28T00:00:00.000Z",376,94,47,41,23,1,1,0,4,12,2,2,4,8,20,0,0,1,1,0
"Andalucía","2020-09-28T00:00:00.000Z",518,129,64,40,35,0,2,3,7,11,19,8,20,17,23,1,1,1,1,0
"Castilla y León","2020-09-28T00:00:00.000Z",236,55,49,28,42,0,0,0,4,9,12,7,11,10,24,3,1,1,4,2
"Cataluña","2020-09-28T00:00:00.000Z",825,144,99,57,75,1,0,2,2,7,12,7,11,9,16,1,4,1,0,1
"Extremadura","2020-09-28T00:00:00.000Z",79,21,15,7,9,0,0,1,1,2,0,1,4,1,6,0,0,0,0,0
"País Vasco","2020-09-28T00:00:00.000Z",227,40,31,24,16,1,0,0,1,5,3,6,6,4,14,1,3,4,2,1
"Galicia","2020-09-28T00:00:00.000Z",91,17,11,11,10,0,0,0,0,2,1,4,4,4,2,0,2,0,0,0
"Ceuta","2020-09-28T00:00:00.000Z",10,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Canarias","2020-09-28T00:00:00.000Z",53,14,9,7,5,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0
"Aragón","2020-09-28T00:00:00.000Z",132,23,21,18,22,0,0,0,0,4,8,5,4,5,8,0,0,2,0,0
"La Rioja","2020-09-28T00:00:00.000Z",60,6,6,6,6,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0
"Madrid","2020-09-28T00:00:00.000Z",1273,312,173,96,119,0,3,2,14,25,106,59,68,65,73,4,7,8,11,0
"Melilla","2020-09-28T00:00:00.000Z",12,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Murcia","2020-09-28T00:00:00.000Z",166,30,21,9,18,0,0,0,0,1,12,5,7,3,1,1,1,2,1,0
"Navarra","2020-09-28T00:00:00.000Z",206,45,18,18,35,0,0,0,0,2,3,3,3,1,4,0,0,0,0,0
"no_ccaa","2020-09-28T00:00:00.000Z",19,6,4,1,0,0,1,0,0,0,0,2,1,1,0,0,2,1,0,0
"Asturias","2020-09-28T00:00:00.000Z",37,10,6,13,1,0,0,0,0,0,1,1,3,2,3,0,0,1,1,0
"Baleares","2020-09-28T00:00:00.000Z",46,7,6,2,2,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0
"Cantabria","2020-09-28T00:00:00.000Z",46,7,8,4,8,0,0,0,0,1,1,1,2,2,1,1,0,0,0,0
"Com. Valenciana","2020-09-29T00:00:00.000Z",271,55,45,28,10,1,0,0,1,5,14,6,8,4,6,2,1,1,0,1
"Castilla-La Mancha","2020-09-29T00:00:00.000Z",315,74,40,29,26,1,1,0,2,3,4,1,8,7,20,1,0,0,2,0
"Andalucía","2020-09-29T00:00:00.000Z",826,158,117,68,64,1,2,2,4,8,14,10,18,26,23,5,1,3,2,1
"Castilla y León","2020-09-29T00:00:00.000Z",367,92,87,64,138,0,0,0,3,7,15,15,17,12,28,0,0,0,2,2
"Cataluña","2020-09-29T00:00:00.000Z",1063,164,110,50,91,0,0,1,4,11,8,6,4,14,17,0,1,0,1,1
"Extremadura","2020-09-29T00:00:00.000Z",117,28,14,7,15,0,0,1,1,2,0,1,4,1,5,0,0,0,0,0
"País Vasco","2020-09-29T00:00:00.000Z",319,74,37,18,47,1,0,1,3,6,5,2,5,4,9,0,0,1,1,0
"Galicia","2020-09-29T00:00:00.000Z",101,23,15,13,14,0,0,1,0,5,2,2,5,4,4,1,2,0,1,0
"Ceuta","2020-09-29T00:00:00.000Z",7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canarias","2020-09-29T00:00:00.000Z",100,23,18,7,9,0,0,0,0,0,4,2,3,3,6,0,0,1,1,0
"Aragón","2020-09-29T00:00:00.000Z",221,42,17,19,10,0,0,0,2,6,7,0,2,7,2,1,0,0,1,0
"La Rioja","2020-09-29T00:00:00.000Z",38,12,3,5,8,0,0,0,1,1,3,2,0,1,3,0,0,0,0,0
"Madrid","2020-09-29T00:00:00.000Z",3096,680,394,207,227,0,4,3,15,25,115,59,68,60,95,6,4,3,9,1
"Melilla","2020-09-29T00:00:00.000Z",37,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Murcia","2020-09-29T00:00:00.000Z",267,66,18,12,10,0,0,1,1,3,11,5,5,5,4,2,2,1,0,0
"Navarra","2020-09-29T00:00:00.000Z",178,51,22,11,10,0,0,0,1,2,5,4,4,1,5,0,0,0,0,0
"no_ccaa","2020-09-29T00:00:00.000Z",35,6,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
"Asturias","2020-09-29T00:00:00.000Z",43,10,4,8,4,0,0,0,0,2,2,3,1,1,4,0,0,0,1,0
"Baleares","2020-09-29T00:00:00.000Z",102,18,9,11,12,0,0,0,0,2,1,0,2,4,3,0,0,0,1,0
"Cantabria","2020-09-29T00:00:00.000Z",20,3,5,2,3,0,0,0,0,0,0,2,0,2,2,0,0,1,0,0
"Com. Valenciana","2020-09-30T00:00:00.000Z",341,72,31,29,11,0,1,1,0,3,10,5,4,5,9,0,0,2,2,2
"Castilla-La Mancha","2020-09-30T00:00:00.000Z",464,93,82,42,51,0,2,0,1,5,8,3,3,8,15,1,1,0,0,0
"Andalucía","2020-09-30T00:00:00.000Z",970,186,109,81,97,0,1,1,5,9,23,12,11,15,23,1,3,1,1,0
"Castilla y León","2020-09-30T00:00:00.000Z",535,140,100,53,74,0,1,1,4,9,11,7,14,9,36,3,1,1,2,0
"Cataluña","2020-09-30T00:00:00.000Z",1032,195,123,72,77,0,1,1,1,13,11,6,11,10,17,2,1,0,3,0
"Extremadura","2020-09-30T00:00:00.000Z",99,22,12,14,19,0,0,1,1,6,5,1,4,1,2,0,0,0,0,0
"País Vasco","2020-09-30T00:00:00.000Z",297,66,45,18,36,0,1,0,1,6,6,1,2,6,7,0,2,1,1,0
"Galicia","2020-09-30T00:00:00.000Z",111,26,14,21,14,0,0,0,2,3,3,3,2,6,9,1,0,1,1,0
"Ceuta","2020-09-30T00:00:00.000Z",6,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canarias","2020-09-30T00:00:00.000Z",116,29,15,13,5,0,0,0,0,0,5,0,4,2,5,1,0,1,0,1
"Aragón","2020-09-30T00:00:00.000Z",157,37,23,10,22,0,0,1,0,2,5,4,3,7,11,0,1,0,0,0
"La Rioja","2020-09-30T00:00:00.000Z",67,19,13,4,10,1,0,0,1,2,4,2,1,1,4,0,0,0,1,0
"Madrid","2020-09-30T00:00:00.000Z",2638,505,284,178,174,2,4,5,7,33,116,62,53,53,84,2,5,12,6,0
"Melilla","2020-09-30T00:00:00.000Z",27,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Murcia","2020-09-30T00:00:00.000Z",311,46,17,11,6,0,0,1,0,2,15,7,5,6,6,3,0,1,3,0
"Navarra","2020-09-30T00:00:00.000Z",148,32,22,5,22,0,0,0,0,4,3,2,1,1,7,1,1,0,0,0
"no_ccaa","2020-09-30T00:00:00.000Z",48,6,13,7,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Asturias","2020-09-30T00:00:00.000Z",64,11,14,12,6,0,0,0,0,3,1,1,1,1,2,0,0,0,0,0
"Baleares","2020-09-30T00:00:00.000Z",79,14,11,4,6,0,1,1,2,1,0,0,2,1,5,0,0,0,0,0
"Cantabria","2020-09-30T00:00:00.000Z",32,3,4,4,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0
"Com. Valenciana","2020-10-01T00:00:00.000Z",341,57,38,27,25,0,0,0,0,2,9,2,5,8,9,0,0,0,0,0
"Castilla-La Mancha","2020-10-01T00:00:00.000Z",427,88,54,31,28,0,1,1,2,5,3,7,11,12,10,0,0,1,2,0
"Andalucía","2020-10-01T00:00:00.000Z",1138,234,123,75,55,2,3,4,1,17,15,13,16,19,23,1,1,2,7,1
"Castilla y León","2020-10-01T00:00:00.000Z",500,143,83,48,68,0,0,1,2,15,9,8,14,16,29,1,1,1,4,0
"Cataluña","2020-10-01T00:00:00.000Z",1141,199,102,71,47,0,0,3,0,8,9,12,11,16,19,0,0,1,1,0
"Extremadura","2020-10-01T00:00:00.000Z",92,28,19,9,19,0,0,0,0,4,2,1,0,0,3,0,0,0,0,0
"País Vasco","2020-10-01T00:00:00.000Z",274,69,43,26,46,0,0,0,1,2,3,5,7,3,15,1,0,1,1,0
"Galicia","2020-10-01T00:00:00.000Z",143,21,24,17,5,0,0,0,1,0,5,3,8,4,3,0,0,1,0,0
"Ceuta","2020-10-01T00:00:00.000Z",1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Canarias","2020-10-01T00:00:00.000Z",119,36,24,15,3,0,0,2,0,0,7,3,5,0,1,0,0,2,0,0
"Aragón","2020-10-01T00:00:00.000Z",212,52,24,26,34,0,0,0,3,10,5,3,6,3,10,1,0,0,1,0
"La Rioja","2020-10-01T00:00:00.000Z",52,14,3,4,9,0,0,0,0,0,2,1,1,1,2,0,0,1,0,0
"Madrid","2020-10-01T00:00:00.000Z",2243,511,244,141,155,1,1,1,7,21,100,59,55,47,64,5,1,12,6,0
"Melilla","2020-10-01T00:00:00.000Z",24,3,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Murcia","2020-10-01T00:00:00.000Z",293,59,31,14,11,0,0,0,0,0,11,5,5,9,5,0,0,2,0,0
"Navarra","2020-10-01T00:00:00.000Z",219,36,35,20,35,0,0,1,0,4,1,2,3,1,6,0,0,0,1,0
"no_ccaa","2020-10-01T00:00:00.000Z",58,9,7,2,6,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0
"Asturias","2020-10-01T00:00:00.000Z",40,14,10,3,9,0,0,1,0,0,0,1,4,4,6,0,0,2,0,0
"Baleares","2020-10-01T00:00:00.000Z",70,9,9,6,7,0,0,0,1,3,0,3,0,3,3,0,1,0,1,0
"Cantabria","2020-10-01T00:00:00.000Z",25,4,7,0,2,0,0,0,0,0,2,0,1,1,2,0,0,0,1,0
"Com. Valenciana","2020-10-02T00:00:00.000Z",350,59,53,34,27,0,0,0,1,2,6,1,8,8,14,0,1,1,0,0
"Castilla-La Mancha","2020-10-02T00:00:00.000Z",477,109,54,31,30,0,2,1,3,9,8,8,5,3,14,0,2,0,1,0
"Andalucía","2020-10-02T00:00:00.000Z",1168,251,147,89,105,0,1,4,6,15,13,12,22,19,35,0,0,1,3,0
"Castilla y León","2020-10-02T00:00:00.000Z",531,121,99,54,87,0,0,1,3,11,5,10,8,10,34,1,4,1,2,1
"Cataluña","2020-10-02T00:00:00.000Z",1214,215,155,101,142,0,0,1,0,7,8,8,15,12,23,2,0,4,1,1
"Extremadura","2020-10-02T00:00:00.000Z",112,25,18,9,19,0,0,0,1,7,2,0,1,4,4,0,0,0,0,0
"País Vasco","2020-10-02T00:00:00.000Z",302,72,40,28,30,0,1,0,1,6,9,7,6,6,9,0,0,3,0,0
"Galicia","2020-10-02T00:00:00.000Z",154,33,19,12,5,0,0,0,0,5,5,3,2,7,6,0,0,2,0,0
"Ceuta","2020-10-02T00:00:00.000Z",2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Canarias","2020-10-02T00:00:00.000Z",74,15,17,6,2,0,0,0,0,0,3,2,2,2,1,1,0,0,1,0
"Aragón","2020-10-02T00:00:00.000Z",250,49,31,29,42,0,0,0,0,2,7,3,3,9,6,0,0,1,1,1
"La Rioja","2020-10-02T00:00:00.000Z",28,10,9,7,5,0,0,0,1,1,1,3,2,1,3,0,0,0,1,0
"Madrid","2020-10-02T00:00:00.000Z",2737,597,358,180,210,0,0,5,8,29,93,65,67,50,86,4,3,10,8,3
"Melilla","2020-10-02T00:00:00.000Z",20,4,4,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"Murcia","2020-10-02T00:00:00.000Z",316,63,27,14,8,0,1,0,2,0,9,3,12,7,5,1,0,1,0,0
"Navarra","2020-10-02T00:00:00.000Z",163,39,22,16,9,0,0,0,0,4,6,6,6,3,10,0,0,0,0,0
"no_ccaa","2020-10-02T00:00:00.000Z",35,5,4,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"Asturias","2020-10-02T00:00:00.000Z",71,27,21,13,10,0,0,0,0,0,3,8,0,3,2,0,0,0,0,0
"Baleares","2020-10-02T00:00:00.000Z",76,13,9,10,8,0,0,0,0,1,1,1,3,2,2,0,0,0,0,0
"Cantabria","2020-10-02T00:00:00.000Z",43,15,2,3,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
"Com. Valenciana","2020-10-03T00:00:00.000Z",259,46,41,15,22,0,0,0,1,0,5,4,5,4,12,0,2,0,2,1
"Castilla-La Mancha","2020-10-03T00:00:00.000Z",368,70,45,22,30,0,0,1,0,8,4,4,8,1,9,0,1,2,0,0
"Andalucía","2020-10-03T00:00:00.000Z",843,166,114,64,56,1,1,4,2,5,20,8,11,11,31,0,0,1,6,0
"Castilla y León","2020-10-03T00:00:00.000Z",279,76,49,35,35,0,0,0,4,15,11,10,11,7,26,1,1,2,0,1
"Cataluña","2020-10-03T00:00:00.000Z",498,113,71,41,78,0,0,0,0,11,4,10,6,7,17,2,0,1,1,0
"Extremadura","2020-10-03T00:00:00.000Z",73,29,11,11,21,0,0,0,1,3,0,1,2,1,7,1,0,0,0,0
"País Vasco","2020-10-03T00:00:00.000Z",262,51,28,20,16,0,0,0,0,5,1,5,7,2,2,0,0,1,0,0
"Galicia","2020-10-03T00:00:00.000Z",155,31,25,11,10,0,0,0,0,0,1,2,1,0,3,0,1,0,0,0
"Ceuta","2020-10-03T00:00:00.000Z",4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Canarias","2020-10-03T00:00:00.000Z",98,25,16,12,6,0,0,0,0,0,2,3,4,2,3,1,0,3,1,1
"Aragón","2020-10-03T00:00:00.000Z",171,37,28,18,19,0,0,0,0,3,3,6,6,6,4,1,0,2,0,0
"La Rioja","2020-10-03T00:00:00.000Z",69,16,10,1,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
"Madrid","2020-10-03T00:00:00.000Z",706,164,106,51,63,0,1,4,3,22,49,32,35,23,54,3,4,3,3,2
"Melilla","2020-10-03T00:00:00.000Z",11,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Murcia","2020-10-03T00:00:00.000Z",292,54,34,26,24,0,0,0,0,1,10,7,2,8,8,0,1,7,0,0
"Navarra","2020-10-03T00:00:00.000Z",172,41,32,17,23,0,0,0,0,1,6,2,4,3,1,0,0,1,0,0
"no_ccaa","2020-10-03T00:00:00.000Z",48,3,5,1,3,0,0,0,0,0,3,1,2,1,2,0,0,1,0,0
"Asturias","2020-10-03T00:00:00.000Z",54,14,13,8,6,0,0,0,0,0,3,0,3,0,3,0,0,0,0,1
"Baleares","2020-10-03T00:00:00.000Z",76,10,14,13,4,0,1,0,1,3,0,0,0,2,0,0,0,0,1,0
"Cantabria","2020-10-03T00:00:00.000Z",15,3,1,6,7,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
"Com. Valenciana","2020-10-04T00:00:00.000Z",162,20,24,9,13,0,1,1,1,4,7,1,3,4,11,0,0,1,1,0
"Castilla-La Mancha","2020-10-04T00:00:00.000Z",202,42,26,23,14,0,1,0,1,2,3,2,3,5,7,0,0,0,1,0
"Andalucía","2020-10-04T00:00:00.000Z",635,142,81,49,69,1,1,1,3,10,11,8,20,21,18,1,1,1,5,0
"Castilla y León","2020-10-04T00:00:00.000Z",194,55,54,15,46,0,0,0,1,7,10,6,16,12,25,0,3,1,1,0
"Cataluña","2020-10-04T00:00:00.000Z",389,101,45,31,30,0,1,1,2,8,7,5,6,7,13,0,0,0,0,1
"Extremadura","2020-10-04T00:00:00.000Z",60,20,10,5,11,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
"País Vasco","2020-10-04T00:00:00.000Z",208,43,34,11,13,0,0,1,1,2,1,1,3,5,7,0,0,1,2,0
"Galicia","2020-10-04T00:00:00.000Z",162,46,24,14,16,0,0,0,0,5,4,3,4,5,6,0,2,0,1,0
"Ceuta","2020-10-04T00:00:00.000Z",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Canarias","2020-10-04T00:00:00.000Z",69,17,11,5,1,0,0,0,0,0,3,1,8,3,1,0,1,2,0,0
"Aragón","2020-10-04T00:00:00.000Z",166,52,21,14,27,0,0,1,2,1,2,2,1,3,10,0,0,0,1,0
"La Rioja","2020-10-04T00:00:00.000Z",29,8,6,5,4,0,0,0,1,1,0,1,2,0,2,0,0,0,0,0
"Madrid","2020-10-04T00:00:00.000Z",333,79,50,37,47,1,1,2,2,18,51,32,28,21,50,1,5,1,2,1
"Melilla","2020-10-04T00:00:00.000Z",13,3,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Murcia","2020-10-04T00:00:00.000Z",268,45,21,8,10,0,1,0,0,1,6,5,2,4,8,1,1,1,0,0
"Navarra","2020-10-04T00:00:00.000Z",195,49,27,18,18,0,0,0,0,2,2,3,4,6,7,0,0,1,1,0
"no_ccaa","2020-10-04T00:00:00.000Z",33,9,6,6,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Asturias","2020-10-04T00:00:00.000Z",46,14,15,7,10,0,0,0,0,0,0,0,3,5,6,0,0,1,1,0
"Baleares","2020-10-04T00:00:00.000Z",49,10,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"Cantabria","2020-10-04T00:00:00.000Z",31,12,11,6,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1
"Com. Valenciana","2020-10-05T00:00:00.000Z",351,58,30,22,17,0,0,1,1,1,12,7,9,10,13,2,1,1,0,0
"Castilla-La Mancha","2020-10-05T00:00:00.000Z",358,87,55,35,45,0,0,1,2,7,6,4,5,5,24,1,0,2,0,0
"Andalucía","2020-10-05T00:00:00.000Z",785,173,103,80,108,2,0,0,1,8,24,15,16,31,30,1,2,0,2,0
"Castilla y León","2020-10-05T00:00:00.000Z",300,100,47,45,63,0,0,1,5,8,4,11,11,13,17,0,2,2,2,1
"Cataluña","2020-10-05T00:00:00.000Z",1118,234,128,76,75,0,1,0,2,7,10,11,10,10,16,1,3,0,5,1
"Extremadura","2020-10-05T00:00:00.000Z",94,31,14,4,11,0,0,1,1,7,1,1,2,2,2,0,0,0,0,0
"País Vasco","2020-10-05T00:00:00.000Z",261,64,20,18,12,0,0,1,0,5,1,2,6,7,16,0,0,1,0,0
"Galicia","2020-10-05T00:00:00.000Z",88,32,26,9,7,0,0,0,2,6,5,1,4,2,7,1,0,0,2,1
"Ceuta","2020-10-05T00:00:00.000Z",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Canarias","2020-10-05T00:00:00.000Z",47,17,4,7,5,0,0,0,0,2,1,1,1,2,3,0,0,0,2,1
"Aragón","2020-10-05T00:00:00.000Z",168,42,28,22,14,0,0,1,0,7,3,8,2,2,6,0,1,0,0,0
"La Rioja","2020-10-05T00:00:00.000Z",41,12,12,3,5,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
"Madrid","2020-10-05T00:00:00.000Z",1466,377,217,121,126,1,2,2,9,26,103,54,46,46,71,7,3,4,3,0
"Melilla","2020-10-05T00:00:00.000Z",21,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Murcia","2020-10-05T00:00:00.000Z",236,47,25,16,21,0,0,1,0,0,7,2,4,4,5,2,0,0,0,0
"Navarra","2020-10-05T00:00:00.000Z",176,37,27,17,22,0,1,0,0,4,2,7,3,2,4,0,3,0,1,0
"no_ccaa","2020-10-05T00:00:00.000Z",37,10,5,3,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0
"Asturias","2020-10-05T00:00:00.000Z",49,9,17,6,3,0,0,0,0,0,3,1,4,6,4,0,0,0,1,0
"Baleares","2020-10-05T00:00:00.000Z",54,12,6,4,8,0,0,0,1,0,3,1,3,2,3,0,0,0,0,0
"Cantabria","2020-10-05T00:00:00.000Z",28,5,3,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0
"Com. Valenciana","2020-10-06T00:00:00.000Z",362,79,57,40,94,0,0,0,0,5,6,6,10,8,15,1,0,3,2,0
"Castilla-La Mancha","2020-10-06T00:00:00.000Z",379,96,55,31,53,0,0,3,1,4,4,6,5,6,12,1,2,0,4,1
"Andalucía","2020-10-06T00:00:00.000Z",1275,255,170,115,113,0,0,3,4,9,21,12,16,22,26,1,2,3,2,0
